input_year,forecast_year,scenario_family,mask_scope,mask_kind,mask_name,masked_ticker,ticker,baseline_rank,masked_rank,signed_rank_delta,absolute_rank_delta,baseline_confidence,masked_confidence,confidence_delta,baseline_score,masked_score,score_delta,selected_feature_count,usable_feature_count,missing_selected_feature_count,ticker_directly_masked,sensitivity_label
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,THYAO,20,31,11,11,0.9167,0.75,-0.1667,0.5155,0.385,-0.1305,12,9,3,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TOASO,16,16,0,0,1.0,1.0,0.0,0.5776,0.579,0.0014,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TRALT,7,7,0,0,1.0,1.0,0.0,0.6398,0.6414,0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TRMET,21,20,-1,1,1.0,1.0,0.0,0.5146,0.5164,0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TSKB,30,29,-1,1,1.0,1.0,0.0,0.4019,0.4037,0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.7782,0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TUPRS,13,13,0,0,1.0,1.0,0.0,0.6008,0.6025,0.0017,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,TURSG,9,9,0,0,1.0,1.0,0.0,0.6237,0.6241,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,THYAO,ULKER,27,26,-1,1,1.0,1.0,0.0,0.4655,0.4662,0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,AEFES,24,24,0,0,1.0,1.0,0.0,0.4741,0.4747,0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,ARCLK,18,17,-1,1,1.0,1.0,0.0,0.5382,0.5361,-0.0021,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,ASELS,1,1,0,0,1.0,1.0,0.0,0.8305,0.8298,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,ASTOR,19,18,-1,1,1.0,1.0,0.0,0.5235,0.5236,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,BIMAS,4,4,0,0,1.0,1.0,0.0,0.6832,0.6835,0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,BRSAN,22,22,0,0,1.0,1.0,0.0,0.4969,0.4957,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,BTCIM,36,36,0,0,1.0,1.0,0.0,0.3151,0.3143,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,CANTE,39,39,0,0,1.0,1.0,0.0,0.2371,0.2363,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,CCOLA,23,23,0,0,1.0,1.0,0.0,0.4758,0.4754,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,CIMSA,17,16,-1,1,1.0,1.0,0.0,0.5399,0.5386,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,DOAS,29,29,0,0,1.0,1.0,0.0,0.404,0.4043,0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,DSTKF,15,15,0,0,0.9167,0.9167,0.0,0.5853,0.5841,-0.0012,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,ENKAI,5,5,0,0,1.0,1.0,0.0,0.6757,0.675,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,EREGL,26,26,0,0,1.0,1.0,0.0,0.4698,0.4702,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,FROTO,6,6,0,0,1.0,1.0,0.0,0.6406,0.64,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,GUBRF,10,10,0,0,1.0,1.0,0.0,0.6207,0.6194,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,HEKTS,40,40,0,0,0.9167,0.9167,0.0,0.2047,0.2028,-0.0019,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,KONTR,38,38,0,0,1.0,1.0,0.0,0.2742,0.2732,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,KRDMD,34,34,0,0,1.0,1.0,0.0,0.3513,0.3497,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,KUYAS,32,32,0,0,0.9167,0.9167,0.0,0.374,0.3729,-0.0011,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,MAVI,28,28,0,0,1.0,1.0,0.0,0.4205,0.4198,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,MGROS,14,14,0,0,1.0,1.0,0.0,0.5952,0.5955,0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,MIATK,33,33,0,0,1.0,1.0,0.0,0.3557,0.3547,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,OYAKC,25,25,0,0,1.0,1.0,0.0,0.4722,0.4719,-0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,PASEU,31,31,0,0,0.8333,0.8333,0.0,0.386,0.386,0.0,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,PETKM,37,37,0,0,0.9167,0.9167,0.0,0.3093,0.3074,-0.0019,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,PGSUS,12,12,0,0,1.0,1.0,0.0,0.6018,0.6022,0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3367,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,SISE,8,8,0,0,1.0,1.0,0.0,0.6304,0.6297,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,TAVHL,3,3,0,0,1.0,1.0,0.0,0.7021,0.7004,-0.0017,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,TCELL,11,11,0,0,1.0,1.0,0.0,0.6068,0.6064,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,THYAO,20,20,0,0,0.9167,0.9167,0.0,0.5155,0.5144,-0.0011,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,TOASO,16,19,3,3,1.0,0.8333,-0.1667,0.5776,0.5202,-0.0574,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,TRALT,7,7,0,0,1.0,1.0,0.0,0.6398,0.6398,0.0,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,TRMET,21,21,0,0,1.0,1.0,0.0,0.5146,0.5133,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.402,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.7766,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,B,per_ticker,category,vendor_xlsx,TOASO,TUPRS,13,13,0,0,1.0,1.0,0.0,0.6008,0.598,-0.0028,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
